,Date,Part Name,laddle,% C,% Si,% Mn,% P,% S,% Cu,% Cr,% Ni,% Mo,% Sn,% Mg,% Ti,% Al,% B,% V,% Sb,% Nb,% Ce,%Fe,%CE,% Active clay,% Dead clay,% Total clay,% Ignition loss,% Volatile matters,AFS No.,% CARBON,Volume,Rejet CA,%Rejet CA
1875,3G22,C/C RT140,1,3.38,2.41,0.475,0.0161,0.0149,0.098,0.0494,0.0225,0.0172,0.081,0.002,0.0131,0.0049,0.0013,0.0042,0.0026,0.0063,0.0183,93.302,4.1,6.42,3.58,10.0,3.75,2.36,58.71,2.29,160.0,5.0,3.125
1876,3G22,C/C RT140,2,3.4,2.42,0.473,0.0159,0.0182,0.0981,0.0489,0.0219,0.0171,0.0843,0.002,0.0131,0.0056,0.0012,0.004,0.0022,0.006,0.0158,93.261,4.13,6.42,3.58,10.0,3.75,2.36,58.71,2.29,160.0,5.0,3.125
1877,3G22,C/C RT140,3,3.35,2.39,0.471,0.0159,0.0183,0.0988,0.0488,0.0221,0.0169,0.0824,0.002,0.0129,0.0042,0.0012,0.0038,0.0015,0.0045,0.0134,93.37,4.06,6.42,3.58,10.0,3.75,2.36,58.71,2.29,160.0,5.0,3.125
1878,3G22,C/C RT155,4,3.35,2.42,0.476,0.0153,0.0169,0.1003,0.0489,0.0222,0.017,0.0822,0.002,0.0131,0.0051,0.0013,0.0039,0.0023,0.006,0.0141,93.39,4.02,6.42,3.58,10.0,3.75,2.36,58.71,2.29,58.0,2.0,3.448275862
1879,3G22,C/C RT155,5,3.42,2.4,0.476,0.0157,0.0186,0.0998,0.0493,0.0223,0.0173,0.0847,0.002,0.0132,0.0046,0.0013,0.004,0.0024,0.0066,0.0188,93.268,4.14,6.42,3.58,10.0,3.75,2.36,58.71,2.29,58.0,2.0,3.448275862
1880,3G22,C/C RT155,6,3.42,2.42,0.476,0.016,0.0164,0.0998,0.0492,0.0221,0.0171,0.0846,0.002,0.0131,0.0043,0.0013,0.0041,0.0024,0.0069,0.0175,93.268,4.14,6.42,3.58,10.0,3.75,2.36,58.71,2.29,58.0,2.0,3.448275862
1881,3G22,C/C RT140,1,3.37,2.45,0.476,0.0143,0.0211,0.0855,0.0293,0.0171,0.0104,0.0869,0.002,0.0119,0.0051,0.0012,0.005,0.0026,0.0066,0.0185,93.331,4.1,6.42,3.58,10.0,3.75,2.36,58.71,2.29,160.0,5.0,3.125
1882,3G22,C/C RT140,2,3.36,2.44,0.481,0.0146,0.0201,0.0889,0.0326,0.0182,0.0117,0.0882,0.003,0.0121,0.0041,0.0012,0.0048,0.0025,0.0056,0.0179,93.347,4.08,6.42,3.58,10.0,3.75,2.36,58.71,2.29,160.0,5.0,3.125
1883,3G22,C/C RT140,3,3.34,2.46,0.482,0.0144,0.0204,0.0887,0.0326,0.018,0.0118,0.0888,0.002,0.012,0.0049,0.0012,0.0048,0.0029,0.0057,0.0194,93.341,4.07,6.42,3.58,10.0,3.75,2.36,58.71,2.29,160.0,5.0,3.125
1884,3G22,C/C RT155,4,3.35,2.47,0.483,0.0145,0.0199,0.0886,0.0328,0.0183,0.0117,0.09,0.002,0.0122,0.0041,0.0013,0.005,0.003,0.0071,0.0187,93.317,4.09,6.42,3.58,10.0,3.75,2.36,58.71,2.29,58.0,2.0,3.448275862
1885,3G22,C/C RT155,5,3.39,2.47,0.484,0.0148,0.0201,0.0878,0.033,0.0185,0.0123,0.0904,0.003,0.0122,0.0036,0.0014,0.005,0.0034,0.0062,0.0209,93.278,4.13,6.42,3.58,10.0,3.75,2.36,58.71,2.29,58.0,2.0,3.448275862
1886,3G22,C/C RT155,6,3.36,2.49,0.482,0.0157,0.0206,0.1392,0.0328,0.0183,0.012,0.0937,0.002,0.0124,0.0067,0.0014,0.005,0.0033,0.0064,0.0194,93.234,4.11,6.42,3.58,10.0,3.75,2.36,58.71,2.29,58.0,2.0,3.448275862
1893,3G24,C/C RT140,2,3.39,2.38,0.455,0.0153,0.0177,0.0783,0.0366,0.0173,0.0093,0.0788,0.002,0.0135,0.0033,0.0018,0.0036,0.0036,0.0057,0.0,93.509,4.04,6.6,4.01,10.61,3.55,2.29,58.91,2.25,298.0,8.0,2.684563758
1894,3G24,C/C RT140,1,3.43,2.41,0.467,0.0149,0.0161,0.0732,0.0354,0.016,0.0078,0.0842,0.002,0.0136,0.0057,0.0019,0.0039,0.0039,0.0054,0.0,93.373,4.15,6.6,4.01,10.61,3.55,2.29,58.91,2.25,298.0,8.0,2.684563758
1895,3G24,C/C RT140,3,3.38,2.37,0.464,0.0145,0.0157,0.0762,0.036,0.0171,0.0087,0.0794,0.002,0.0133,0.003,0.0018,0.0035,0.003,0.0047,0.0,93.546,4.02,6.6,4.01,10.61,3.55,2.29,58.91,2.25,298.0,8.0,2.684563758
1896,3G24,C/C RT140,5,3.35,2.37,0.466,0.0144,0.0169,0.0773,0.0363,0.0171,0.0083,0.0785,0.002,0.0134,0.0028,0.0018,0.0036,0.0032,0.0038,0.0,93.614,3.97,6.6,4.01,10.61,3.55,2.29,58.91,2.25,298.0,8.0,2.684563758
1897,3G24,C/C RT140,6,3.33,2.36,0.466,0.015,0.017,0.0785,0.0364,0.0173,0.0087,0.079,0.002,0.0134,0.0027,0.0018,0.0035,0.0035,0.0046,0.0,93.627,3.95,6.6,4.01,10.61,3.55,2.29,58.91,2.25,298.0,8.0,2.684563758
1898,3G25,C/C RT140,1,3.33,2.39,0.453,0.0146,0.0184,0.0863,0.0584,0.0285,0.0234,0.0814,0.002,0.0146,0.0032,0.0016,0.0037,0.0042,0.006,0.0,93.397,4.05,6.41,3.73,10.14,3.51,2.57,58.91,2.25,240.0,8.0,3.333333333
1899,3G25,C/C RT140,2,3.38,2.41,0.454,0.0151,0.0195,0.086,0.0586,0.0282,0.023,0.0813,0.002,0.0147,0.0033,0.0016,0.0038,0.0038,0.0058,0.0,93.324,4.1,6.41,3.73,10.14,3.51,2.57,58.91,2.25,240.0,8.0,3.333333333
1900,3G25,C/C RT140,3,3.37,2.39,0.453,0.0153,0.0205,0.0858,0.0585,0.0285,0.0235,0.0865,0.002,0.0146,0.0031,0.0016,0.0036,0.0038,0.0043,0.0,93.354,4.09,6.41,3.73,10.14,3.51,2.57,58.91,2.25,240.0,8.0,3.333333333
1901,3G25,C/C RT155,4,3.43,2.44,0.456,0.0163,0.0205,0.0861,0.0591,0.0284,0.0241,0.0882,0.002,0.0149,0.0041,0.0017,0.004,0.0042,0.0069,0.0,93.247,4.16,6.41,3.73,10.14,3.51,2.57,58.91,2.25,120.0,4.0,3.333333333
1902,3G25,C/C RT155,5,3.4,2.45,0.457,0.016,0.0215,0.0855,0.0591,0.0282,0.0238,0.0879,0.002,0.015,0.0032,0.0017,0.0039,0.004,0.006,0.0,93.27,4.14,6.41,3.73,10.14,3.51,2.57,58.91,2.25,120.0,4.0,3.333333333
1903,3G25,C/C RT155,6,3.41,2.5,0.458,0.0141,0.0188,0.0858,0.059,0.028,0.0236,0.0882,0.003,0.0152,0.0036,0.0018,0.0042,0.004,0.0071,0.0,93.213,4.16,6.41,3.73,10.14,3.51,2.57,58.91,2.25,120.0,4.0,3.333333333
1904,3G25,C/C RT140,7,3.36,2.42,0.468,0.0131,0.0172,0.0675,0.0445,0.0194,0.0114,0.0775,0.003,0.0128,0.0049,0.0011,0.0036,0.0031,0.0052,0.0,93.374,4.09,6.41,3.73,10.14,3.51,2.57,58.91,2.25,240.0,8.0,3.333333333
1905,3G25,C/C RT140,9,3.42,2.42,0.467,0.0142,0.0204,0.0678,0.0444,0.0196,0.0113,0.0847,0.003,0.0128,0.0045,0.0012,0.0036,0.0034,0.0055,0.0,93.307,4.14,6.41,3.73,10.14,3.51,2.57,58.91,2.25,240.0,8.0,3.333333333
1906,3G25,C/C RT140,8,3.44,2.42,0.467,0.0138,0.0186,0.1395,0.0444,0.0193,0.0114,0.0784,0.003,0.013,0.0053,0.0012,0.0037,0.0032,0.0048,0.0,93.222,4.16,6.41,3.73,10.14,3.51,2.57,58.91,2.25,240.0,8.0,3.333333333
1907,3G25,C/C RT140,10,3.35,2.42,0.465,0.0132,0.0183,0.0678,0.0443,0.0197,0.0115,0.0844,0.003,0.0126,0.004,0.0012,0.0035,0.0036,0.0045,0.0,93.397,4.08,6.41,3.73,10.14,3.51,2.57,58.91,2.25,240.0,8.0,3.333333333
1908,3G25,C/C RT140,11,3.32,2.41,0.462,0.013,0.0173,0.0681,0.0439,0.0196,0.0111,0.0831,0.002,0.0124,0.0036,0.0012,0.0034,0.0032,0.0043,0.0,93.458,4.04,6.41,3.73,10.14,3.51,2.57,58.91,2.25,240.0,8.0,3.333333333
1909,3G25,C/C RT140,12,3.3,2.39,0.459,0.0128,0.0174,0.0669,0.0436,0.0195,0.0107,0.0824,0.002,0.0124,0.0035,0.0012,0.0033,0.0037,0.0037,0.0,93.518,4.01,6.41,3.73,10.14,3.51,2.57,58.91,2.25,240.0,8.0,3.333333333
1910,3G25,C/C RT140,1,3.38,2.45,0.471,0.0202,0.0226,0.0877,0.037,0.0199,0.0122,0.0919,0.002,0.0202,0.0057,0.0017,0.0045,0.0032,0.0067,0.0,93.303,4.11,6.41,3.73,10.14,3.51,2.57,58.91,2.25,240.0,8.0,3.333333333
1911,3G25,C/C RT140,2,3.35,2.44,0.482,0.0197,0.0231,0.0865,0.035,0.0186,0.0127,0.0882,0.002,0.0192,0.0039,0.0016,0.0044,0.0033,0.0058,0.0,93.343,4.09,6.41,3.73,10.14,3.51,2.57,58.91,2.25,240.0,8.0,3.333333333
1912,3G25,C/C RT140,3,3.32,2.44,0.484,0.0189,0.0225,0.0868,0.0351,0.0188,0.0131,0.088,0.002,0.0192,0.0038,0.0017,0.0044,0.0034,0.0067,0.0,93.383,4.05,6.41,3.73,10.14,3.51,2.57,58.91,2.25,240.0,8.0,3.333333333
1913,3G25,C/C RT140,4,3.3,2.44,0.483,0.0191,0.0207,0.0903,0.0348,0.0186,0.0127,0.0893,0.002,0.019,0.0036,0.0016,0.0043,0.0036,0.0062,0.0,93.399,4.03,6.41,3.73,10.14,3.51,2.57,58.91,2.25,240.0,8.0,3.333333333
1914,3G25,C/C RT140,5,3.27,2.42,0.482,0.0182,0.0206,0.0911,0.035,0.0191,0.0128,0.0873,0.002,0.0189,0.0033,0.0017,0.0042,0.0036,0.0045,0.0,93.497,3.96,6.41,3.73,10.14,3.51,2.57,58.91,2.25,240.0,8.0,3.333333333
1915,3G25,C/C RT140,6,3.26,2.43,0.483,0.0185,0.0205,0.09,0.0351,0.0191,0.0132,0.0888,0.002,0.019,0.0032,0.0017,0.0043,0.0035,0.0063,0.0,93.46,3.99,6.41,3.73,10.14,3.51,2.57,58.91,2.25,240.0,8.0,3.333333333
1916,3G26,C/C RT155,1,3.42,2.4,0.495,0.0202,0.0224,0.1024,0.0506,0.0278,0.0219,0.0883,0.003,0.0216,0.0056,0.0018,0.0044,0.0034,0.0061,0.0,93.251,4.14,6.6,4.08,10.68,3.44,2.5,58.91,2.05,120.0,3.0,2.5
1917,3G26,C/C RT155,2,3.3,2.38,0.496,0.018,0.021,0.1028,0.0592,0.0333,0.0273,0.0827,0.002,0.0201,0.0041,0.0017,0.0041,0.0031,0.0055,0.0,93.395,4.01,6.6,4.08,10.68,3.44,2.5,58.91,2.05,120.0,3.0,2.5
1918,3G26,C/C RT140,4,3.39,2.39,0.498,0.0199,0.023,0.1035,0.0601,0.0332,0.028,0.0855,0.002,0.0205,0.0044,0.0017,0.0043,0.0029,0.0063,0.0,93.288,4.1,6.6,4.08,10.68,3.44,2.5,58.91,2.05,220.0,5.0,2.272727273
1919,3G26,C/C RT140,5,3.37,2.4,0.497,0.0188,0.0225,0.1028,0.0598,0.0329,0.028,0.0841,0.002,0.0203,0.0038,0.0017,0.0044,0.0025,0.0052,0.0,93.305,4.08,6.6,4.08,10.68,3.44,2.5,58.91,2.05,220.0,5.0,2.272727273
1920,3G26,C/C RT140,6,3.37,2.4,0.497,0.0194,0.024,0.1028,0.0599,0.0337,0.0282,0.0846,0.002,0.0202,0.0034,0.0017,0.0044,0.0034,0.0067,0.0,93.302,4.09,6.6,4.08,10.68,3.44,2.5,58.91,2.05,220.0,5.0,2.272727273
1921,3G26,C/C RT140,8,3.36,2.43,0.469,0.0181,0.0211,0.0826,0.0412,0.0228,0.0165,0.0827,0.003,0.0197,0.003,0.0016,0.0041,0.0028,0.0064,0.0,93.382,4.09,6.6,4.08,10.68,3.44,2.5,58.91,2.05,220.0,5.0,2.272727273
1922,3G26,C/C RT155,10,3.31,2.4,0.464,0.0183,0.0215,0.0821,0.0404,0.0227,0.0159,0.0805,0.002,0.0191,0.0026,0.0015,0.0038,0.0028,0.0047,0.0,93.475,4.03,6.6,4.08,10.68,3.44,2.5,58.91,2.05,120.0,3.0,2.5
1923,3G26,C/C RT140,9,3.34,2.41,0.465,0.0184,0.0213,0.0833,0.0406,0.0227,0.0159,0.082,0.003,0.0193,0.003,0.0016,0.0039,0.0027,0.0062,0.0,93.427,4.07,6.6,4.08,10.68,3.44,2.5,58.91,2.05,220.0,5.0,2.272727273
1924,3G26,C/C RT155,11,3.38,2.43,0.467,0.0188,0.0222,0.0834,0.0408,0.0227,0.0163,0.0812,0.003,0.0193,0.0029,0.0016,0.004,0.0028,0.0062,0.0,93.369,4.11,6.6,4.08,10.68,3.44,2.5,58.91,2.05,120.0,3.0,2.5
1925,3G26,C/C RT155,12,3.31,2.4,0.463,0.019,0.0221,0.0829,0.0405,0.0228,0.0159,0.0802,0.002,0.0191,0.0026,0.0016,0.0038,0.0027,0.0056,0.0,93.476,4.03,6.6,4.08,10.68,3.44,2.5,58.91,2.05,120.0,3.0,2.5
1926,3G26,C/C RT140,7,3.38,2.43,0.468,0.019,0.0208,0.0817,0.035,0.0195,0.0123,0.0829,0.003,0.0202,0.0034,0.0016,0.004,0.0024,0.0072,0.0,93.371,4.11,6.6,4.08,10.68,3.44,2.5,58.91,2.05,220.0,5.0,2.272727273
1927,3G26,C/C RT140,1,3.37,2.41,0.468,0.0162,0.0209,0.0767,0.034,0.0163,0.0114,0.0839,0.002,0.0159,0.003,0.0015,0.0041,0.0038,0.0055,0.0035,93.39,4.1,6.6,4.08,10.68,3.44,2.5,58.91,2.05,220.0,5.0,2.272727273
1928,3G26,C/C RT140,2,3.36,2.37,0.481,0.0158,0.0209,0.0791,0.0359,0.0177,0.012,0.0795,0.003,0.0161,0.0031,0.0015,0.004,0.0029,0.0062,0.0006,93.437,4.07,6.6,4.08,10.68,3.44,2.5,58.91,2.05,220.0,5.0,2.272727273
1929,3G26,C/C RT140,4,3.31,2.35,0.48,0.0144,0.0175,0.0794,0.0353,0.0178,0.0119,0.0775,0.002,0.0158,0.0028,0.0014,0.0038,0.0034,0.0052,0.0,93.533,4.01,6.6,4.08,10.68,3.44,2.5,58.91,2.05,220.0,5.0,2.272727273
1930,3G26,C/C RT140,3,3.35,2.4,0.483,0.0156,0.0204,0.0794,0.0357,0.0176,0.0122,0.0809,0.002,0.0165,0.0033,0.0015,0.0041,0.0032,0.0063,0.0,93.417,4.07,6.6,4.08,10.68,3.44,2.5,58.91,2.05,220.0,5.0,2.272727273
1931,3G26,C/C RT140,5,3.34,2.36,0.479,0.0158,0.0203,0.0888,0.0354,0.0177,0.0119,0.0792,0.002,0.0161,0.0027,0.0015,0.0038,0.0028,0.0052,0.0008,93.477,4.05,6.6,4.08,10.68,3.44,2.5,58.91,2.05,220.0,5.0,2.272727273
1932,3G26,C/C RT140,6,3.33,2.35,0.475,0.0161,0.021,0.0792,0.0353,0.0176,0.0118,0.0776,0.002,0.0159,0.0025,0.0014,0.0038,0.0022,0.0047,0.0,93.522,4.03,6.6,4.08,10.68,3.44,2.5,58.91,2.05,220.0,5.0,2.272727273
1961,3H02,C/C RT140,1,3.4,2.5,0.498,0.0154,0.0126,0.0582,0.0329,0.017,0.0077,0.0887,0.003,0.0155,0.0035,0.0014,0.0037,0.0049,0.0042,0.0,93.308,4.15,6.6,3.79,10.39,3.57,2.25,58.85,2.12,180.0,6.0,3.333333333
1962,3H02,C/C RT140,2,3.39,2.49,0.492,0.0159,0.0148,0.06,0.0353,0.0184,0.0087,0.0899,0.003,0.0155,0.0044,0.0015,0.0038,0.0053,0.0048,0.0024,93.256,4.16,6.6,3.79,10.39,3.57,2.25,58.85,2.12,180.0,6.0,3.333333333
1963,3H02,C/C RT140,3,3.32,2.5,0.49,0.0151,0.014,0.0645,0.0341,0.018,0.0085,0.0895,0.002,0.0151,0.0041,0.0014,0.0035,0.0049,0.0043,0.0,93.384,4.07,6.6,3.79,10.39,3.57,2.25,58.85,2.12,180.0,6.0,3.333333333
1964,3H02,C/C RT140,6,3.34,2.5,0.483,0.0156,0.0168,0.0577,0.034,0.0177,0.0082,0.0893,0.002,0.015,0.0031,0.0014,0.0035,0.004,0.003,0.0,93.363,4.1,6.6,3.79,10.39,3.57,2.25,58.85,2.12,180.0,6.0,3.333333333
1965,3H03,C/C RT155,2,3.5,2.5,0.473,0.0152,0.0191,0.0556,0.0502,0.0288,0.0193,0.0875,0.003,0.0142,0.0031,0.0013,0.0037,0.0049,0.0045,0.0,93.07,4.3,6.22,3.88,10.1,3.49,2.77,58.85,2.12,40.0,1.0,2.5
1966,3H03,C/C RT155,1,3.5,2.49,0.46,0.0158,0.0207,0.0589,0.0532,0.0306,0.0209,0.0877,0.003,0.0142,0.0032,0.0014,0.0039,0.0049,0.005,0.0018,93.066,4.29,6.22,3.88,10.1,3.49,2.77,58.85,2.12,40.0,1.0,2.5
1973,3H03,C/C RT155,6,3.35,2.49,0.467,0.0168,0.0192,0.0719,0.0383,0.0181,0.0115,0.0926,0.002,0.0141,0.0044,0.0014,0.0046,0.0052,0.0037,0.0,93.358,4.1,6.22,3.88,10.1,3.49,2.77,58.85,2.12,40.0,1.0,2.5
1975,3H05,C/C RT155,4,3.38,2.5,0.471,0.0209,0.0225,0.0715,0.0598,0.0307,0.0237,0.086,0.003,0.0191,0.0029,0.0017,0.0065,0.0055,0.0081,0.0,93.236,4.13,6.41,3.21,9.62,3.58,2.3,58.85,2.12,58.0,2.0,3.448275862
1976,3H05,C/C RT155,5,3.41,2.46,0.462,0.0209,0.0236,0.0739,0.0589,0.0307,0.0234,0.0875,0.002,0.0186,0.0029,0.0016,0.0061,0.0048,0.0054,0.0,93.271,4.14,6.41,3.21,9.62,3.58,2.3,58.85,2.12,58.0,2.0,3.448275862
1977,3H05,C/C RT155,6,3.36,2.45,0.462,0.0207,0.0221,0.0705,0.0588,0.0306,0.0232,0.0865,0.002,0.0186,0.0026,0.0016,0.006,0.0045,0.0046,0.0,93.344,4.09,6.41,3.21,9.62,3.58,2.3,58.85,2.12,58.0,2.0,3.448275862
1981,3H05,C/C RT155,4,3.49,2.47,0.488,0.0176,0.0252,0.0526,0.0657,0.0404,0.0319,0.0875,0.002,0.0157,0.0028,0.0015,0.0057,0.0043,0.0043,0.0009,93.153,4.23,6.41,3.21,9.62,3.58,2.3,58.85,2.12,58.0,2.0,3.448275862
1982,3H05,C/C RT155,5,3.44,2.46,0.488,0.0172,0.0247,0.0531,0.0656,0.0405,0.0317,0.0871,0.002,0.0157,0.0035,0.0015,0.0057,0.0039,0.0045,0.0003,93.222,4.18,6.41,3.21,9.62,3.58,2.3,58.85,2.12,58.0,2.0,3.448275862
1983,3H05,C/C RT155,6,3.41,2.47,0.488,0.0172,0.0231,0.0526,0.0659,0.0404,0.0319,0.0877,0.002,0.0158,0.003,0.0015,0.0058,0.0043,0.0045,0.0014,93.246,4.15,6.41,3.21,9.62,3.58,2.3,58.85,2.12,58.0,2.0,3.448275862
1984,3H08,C/C RT155,1,3.47,2.49,0.47,0.0145,0.021,0.1065,0.0708,0.0352,0.0289,0.093,0.002,0.0198,0.0035,0.0016,0.0064,0.0033,0.0063,0.0005,93.068,4.22,6.79,2.91,9.7,3.6,2.0,58.57,58.57,100.0,3.0,3.0
1985,3H08,C/C RT155,3,3.42,2.48,0.481,0.0151,0.0205,0.1054,0.0692,0.0354,0.0284,0.0883,0.002,0.0188,0.0034,0.0016,0.0061,0.0027,0.0064,0.0,93.159,4.16,6.79,2.91,9.7,3.6,2.0,58.57,58.57,100.0,3.0,3.0
1986,3H08,C/C RT155,2,3.44,2.48,0.481,0.0155,0.0212,0.1053,0.0689,0.0352,0.0284,0.0878,0.002,0.0189,0.0033,0.0016,0.0061,0.0028,0.0056,0.0,93.135,4.18,6.79,2.91,9.7,3.6,2.0,58.57,58.57,100.0,3.0,3.0
1987,3H08,C/C RT155,4,3.42,2.49,0.485,0.0153,0.0216,0.1044,0.0696,0.0356,0.0288,0.088,0.002,0.0191,0.003,0.0016,0.0062,0.0026,0.0057,0.0011,93.15,4.16,6.79,2.91,9.7,3.6,2.0,58.57,58.57,100.0,3.0,3.0
1988,3H08,C/C RT155,5,3.44,2.5,0.488,0.0152,0.0207,0.1045,0.0698,0.0356,0.0292,0.0907,0.003,0.0192,0.0032,0.0016,0.0064,0.0031,0.0057,0.0039,93.085,4.2,6.79,2.91,9.7,3.6,2.0,58.57,58.57,100.0,3.0,3.0
1995,3H09,C/C RT155,1,3.44,2.47,0.497,0.0146,0.0202,0.1151,0.0639,0.0258,0.0175,0.0847,0.002,0.0123,0.0035,0.0016,0.0055,0.0022,0.0044,0.0017,93.151,4.18,6.79,2.81,9.6,3.62,2.01,58.57,2.07,120.0,4.0,3.333333333
1996,3H09,C/C RT155,2,3.42,2.46,0.488,0.0149,0.0185,0.1097,0.0621,0.026,0.018,0.0888,0.002,0.0133,0.0033,0.0016,0.0055,0.0022,0.0054,0.0,93.201,4.16,6.79,2.81,9.6,3.62,2.01,58.57,2.07,120.0,4.0,3.333333333
1997,3H09,C/C RT155,3,3.33,2.45,0.489,0.0146,0.02,0.1132,0.0623,0.0258,0.0176,0.0882,0.002,0.0132,0.0033,0.0015,0.0055,0.0015,0.0048,0.0,93.306,4.06,6.79,2.81,9.6,3.62,2.01,58.57,2.07,120.0,4.0,3.333333333
1998,3H09,C/C RT155,4,3.36,2.44,0.488,0.0149,0.0202,0.1095,0.0623,0.0259,0.0178,0.0903,0.002,0.0134,0.0044,0.0015,0.0055,0.0016,0.0061,0.001,93.28,4.09,6.79,2.81,9.6,3.62,2.01,58.57,2.07,120.0,4.0,3.333333333
1999,3H09,C/C RT155,5,3.31,2.45,0.487,0.0151,0.0202,0.1104,0.0622,0.0259,0.0177,0.089,0.002,0.0132,0.0034,0.0015,0.0054,0.0017,0.0042,0.0,93.344,4.04,6.79,2.81,9.6,3.62,2.01,58.57,2.07,120.0,4.0,3.333333333
2000,3H09,C/C RT155,6,3.33,2.5,0.493,0.0145,0.0213,0.1101,0.063,0.026,0.0183,0.0907,0.002,0.0136,0.003,0.0016,0.0057,0.0018,0.0054,0.0012,93.264,4.08,6.79,2.81,9.6,3.62,2.01,58.57,2.07,120.0,4.0,3.333333333
2005,3H09,C/C RT155,1,3.43,2.47,0.481,0.0216,0.0232,0.0638,0.0443,0.022,0.013,0.0905,0.002,0.0185,0.0026,0.0013,0.0057,0.0029,0.0074,0.0057,93.184,4.17,6.79,2.81,9.6,3.62,2.01,58.57,2.07,120.0,4.0,3.333333333
2006,3H09,C/C RT155,3,3.39,2.48,0.489,0.0201,0.0219,0.0751,0.0483,0.0234,0.0137,0.0896,0.002,0.0172,0.0026,0.0013,0.0056,0.0026,0.0063,0.0059,93.235,4.13,6.79,2.81,9.6,3.62,2.01,58.57,2.07,120.0,4.0,3.333333333
2007,3H09,C/C RT155,4,3.35,2.48,0.49,0.0193,0.0212,0.0772,0.0486,0.0236,0.0141,0.0892,0.002,0.0171,0.0028,0.0013,0.0056,0.0027,0.0071,0.0036,93.283,4.09,6.79,2.81,9.6,3.62,2.01,58.57,2.07,120.0,4.0,3.333333333
2008,3H09,C/C RT155,5,3.33,2.46,0.487,0.0195,0.0216,0.0763,0.0484,0.0237,0.0139,0.0892,0.002,0.017,0.0026,0.0013,0.0055,0.0027,0.0066,0.0019,93.35,4.06,6.79,2.81,9.6,3.62,2.01,58.57,2.07,120.0,4.0,3.333333333
2009,3H09,C/C RT155,6,3.3,2.47,0.488,0.0195,0.0221,0.0775,0.0485,0.0237,0.0137,0.0884,0.002,0.0169,0.0027,0.0013,0.0055,0.0024,0.0061,0.0012,93.378,4.04,6.79,2.81,9.6,3.62,2.01,58.57,2.07,120.0,4.0,3.333333333
2024,3H31,C/C RT155,4,3.36,2.48,0.478,0.0198,0.0188,0.068,0.0412,0.0176,0.0074,0.084,0.003,0.016,0.0048,0.0015,0.0053,0.003,0.0071,0.0,93.358,4.1,6.42,2.9,9.32,3.64,2.16,58.57,2.07,60.0,2.0,3.333333333
2025,3H31,C/C RT155,5,3.38,2.5,0.477,0.0204,0.0207,0.0684,0.0411,0.0179,0.0073,0.0869,0.003,0.0161,0.0032,0.0015,0.0053,0.0033,0.0072,0.0,93.326,4.12,6.42,2.9,9.32,3.64,2.16,58.57,2.07,60.0,2.0,3.333333333
2026,3H31,C/C RT155,6,3.3,2.48,0.477,0.0192,0.0185,0.0692,0.0411,0.0177,0.0072,0.0834,0.002,0.016,0.004,0.0015,0.0053,0.0029,0.0067,0.0,93.424,4.04,6.42,2.9,9.32,3.64,2.16,58.57,2.07,60.0,2.0,3.333333333
2039,3I05,C/C RT180,1,3.43,2.37,0.467,0.0167,0.0211,0.0665,0.0784,0.0414,0.0298,0.0822,0.002,0.0169,0.0039,0.001,0.0056,0.0018,0.0064,0.0108,93.289,4.14,6.22,3.52,9.74,3.41,1.87,58.48,2.17,56.0,3.0,5.357142857
2040,3I05,C/C RT180,2,3.42,2.42,0.462,0.0161,0.0225,0.0654,0.0747,0.0401,0.0283,0.0817,0.002,0.0165,0.0032,0.001,0.0055,0.0023,0.0058,0.0089,93.284,4.14,6.22,3.52,9.74,3.41,1.87,58.48,2.17,56.0,3.0,5.357142857
2041,3I05,C/C RT180,3,3.39,2.41,0.461,0.015,0.0194,0.0648,0.0747,0.04,0.028,0.0802,0.002,0.0164,0.0029,0.001,0.0055,0.0016,0.0058,0.0089,93.331,4.11,6.22,3.52,9.74,3.41,1.87,58.48,2.17,56.0,3.0,5.357142857
2042,3I05,C/C RT180,4,3.37,2.39,0.458,0.0152,0.0196,0.0651,0.0739,0.0398,0.0276,0.0795,0.001,0.0161,0.0027,0.001,0.0052,0.0012,0.0047,0.0087,93.383,4.09,6.22,3.52,9.74,3.41,1.87,58.48,2.17,56.0,3.0,5.357142857
2043,3I05,C/C RT180,5,3.43,2.4,0.462,0.0159,0.0199,0.0663,0.0748,0.0401,0.0282,0.0814,0.001,0.0165,0.0027,0.001,0.0055,0.0019,0.005,0.0108,93.309,4.14,6.22,3.52,9.74,3.41,1.87,58.48,2.17,56.0,3.0,5.357142857
2044,3I05,C/C RT180,6,3.41,2.4,0.462,0.0157,0.0209,0.065,0.0746,0.0401,0.0282,0.0819,0.002,0.0165,0.0027,0.0011,0.0055,0.0018,0.0053,0.0105,93.322,4.13,6.22,3.52,9.74,3.41,1.87,58.48,2.17,56.0,3.0,5.357142857
2063,3I09,C/C RT140,1,3.44,2.4,0.467,0.0143,0.0193,0.0726,0.0838,0.0423,0.032,0.0843,0.002,0.0127,0.0046,0.0011,0.0058,0.0032,0.0069,0.0,93.207,4.16,6.22,3.88,10.1,3.42,1.99,58.48,2.23,172.0,5.0,2.906976744
2064,3I09,C/C RT140,2,3.34,2.37,0.452,0.0141,0.0194,0.0832,0.0796,0.0415,0.0299,0.0811,0.002,0.0124,0.0035,0.0011,0.0052,0.0029,0.006,0.0,93.388,4.05,6.22,3.88,10.1,3.42,1.99,58.48,2.23,172.0,5.0,2.906976744
